Batch_Size,TE_Threads_Per_Block,TE_Blocks,TE_Total_Threads,Time_Cost,Mean_CT,Mean_Deviation_CT,Mean_HT,Mean_Deviation_HT,TE_Upper_Thread_Limit
414,512,2,512,,266.464800 ms,-1,643.634783 us,-1,70656
415,512,2,512,,264.671800 ms,-1,637.763373 us,-1,70656
416,512,2,512,,270.108200 ms,-1,649.298558 us,-1,70656
417,512,2,512,,279.746800 ms,-1,670.855635 us,-1,70656
418,512,2,512,,253.426000 ms,-1,606.282297 us,-1,70656
419,512,2,512,,295.042900 ms,-1,704.159666 us,-1,70656
420,512,2,512,,284.803500 ms,-1,678.103571 us,-1,70656
421,512,2,512,,304.193400 ms,-1,722.549644 us,-1,70656
422,512,2,512,,282.921100 ms,-1,670.429147 us,-1,70656
423,512,2,512,,290.493800 ms,-1,686.746572 us,-1,70656
424,512,2,512,,270.493500 ms,-1,637.956368 us,-1,70656
425,512,2,512,,278.987500 ms,-1,656.441176 us,-1,70656
426,512,2,512,,276.846900 ms,-1,649.875352 us,-1,70656
427,512,2,512,,268.280400 ms,-1,628.291335 us,-1,70656
428,512,2,512,,270.823400 ms,-1,632.764953 us,-1,70656
429,512,2,512,,277.545300 ms,-1,646.958741 us,-1,70656
430,512,2,512,,265.903100 ms,-1,618.379302 us,-1,70656
431,512,2,512,,269.458700 ms,-1,625.194200 us,-1,70656
432,512,2,512,,243.306800 ms,-1,563.210185 us,-1,70656
433,512,2,512,,264.457500 ms,-1,610.756351 us,-1,70656
434,512,2,512,,268.133000 ms,-1,617.817972 us,-1,70656
435,512,2,512,,277.372000 ms,-1,637.636782 us,-1,70656
436,512,2,512,,279.306900 ms,-1,640.612156 us,-1,70656
437,512,2,512,,271.043800 ms,-1,620.237529 us,-1,70656
438,512,2,512,,379.321500 ms,-1,866.030822 us,-1,70656
439,512,2,512,,271.370800 ms,-1,618.156720 us,-1,70656
440,512,2,512,,278.235800 ms,-1,632.354091 us,-1,70656
441,512,2,512,,270.610900 ms,-1,613.630159 us,-1,70656
442,512,2,512,,278.403600 ms,-1,629.872398 us,-1,70656
443,512,2,512,,263.645500 ms,-1,595.136569 us,-1,70656
444,512,2,512,,265.123400 ms,-1,597.124775 us,-1,70656
445,512,2,512,,261.781600 ms,-1,588.273258 us,-1,70656
446,512,2,512,,263.709400 ms,-1,591.276682 us,-1,70656
447,512,2,512,,269.855800 ms,-1,603.704251 us,-1,70656
448,512,2,512,,286.019800 ms,-1,638.437054 us,-1,70656
449,512,2,512,,278.294800 ms,-1,619.810245 us,-1,70656
450,512,2,512,,268.445300 ms,-1,596.545111 us,-1,70656
451,512,2,512,,284.657500 ms,-1,631.169623 us,-1,70656
452,512,2,512,,307.066500 ms,-1,679.350664 us,-1,70656
453,512,2,512,,265.532900 ms,-1,586.165342 us,-1,70656
454,512,2,512,,287.782800 ms,-1,633.882819 us,-1,70656
455,512,2,512,,277.514500 ms,-1,609.921978 us,-1,70656
456,512,2,512,,282.316900 ms,-1,619.116009 us,-1,70656
457,512,2,512,,267.805100 ms,-1,586.006783 us,-1,70656
458,512,2,512,,296.210700 ms,-1,646.748253 us,-1,70656
459,512,2,512,,267.269800 ms,-1,582.287146 us,-1,70656
460,512,2,512,,280.256400 ms,-1,609.253043 us,-1,70656
461,512,2,512,,295.069900 ms,-1,640.064859 us,-1,70656
462,512,2,512,,280.515000 ms,-1,607.175325 us,-1,70656
463,512,2,512,,284.739700 ms,-1,614.988553 us,-1,70656
464,512,2,512,,281.975700 ms,-1,607.706250 us,-1,70656
465,512,2,512,,275.764300 ms,-1,593.041505 us,-1,70656
466,512,2,512,,282.670500 ms,-1,606.589056 us,-1,70656
467,512,2,512,,284.435300 ms,-1,609.069165 us,-1,70656
468,512,2,512,,267.488500 ms,-1,571.556624 us,-1,70656
469,512,2,512,,266.286800 ms,-1,567.775693 us,-1,70656
470,512,2,512,,303.233700 ms,-1,645.178085 us,-1,70656
471,512,2,512,,276.325300 ms,-1,586.677919 us,-1,70656
472,512,2,512,,266.995900 ms,-1,565.669280 us,-1,70656
473,512,2,512,,282.887100 ms,-1,598.069979 us,-1,70656
474,512,2,512,,346.694800 ms,-1,731.423629 us,-1,70656
475,512,2,512,,282.685500 ms,-1,595.127368 us,-1,70656
476,512,2,512,,280.843800 ms,-1,590.007983 us,-1,70656
477,512,2,512,,279.301400 ms,-1,585.537526 us,-1,70656
478,512,2,512,,270.541500 ms,-1,565.986402 us,-1,70656
479,512,2,512,,276.726300 ms,-1,577.716701 us,-1,70656
480,512,2,512,,253.100500 ms,-1,527.292708 us,-1,70656
481,512,2,512,,284.181100 ms,-1,590.813098 us,-1,70656
482,512,2,512,,271.725400 ms,-1,563.745643 us,-1,70656
483,512,2,512,,277.808500 ms,-1,575.172878 us,-1,70656
484,512,2,512,,267.636400 ms,-1,552.967769 us,-1,70656
485,512,2,512,,265.883800 ms,-1,548.214021 us,-1,70656
486,512,2,512,,285.788600 ms,-1,588.042387 us,-1,70656
487,512,2,512,,279.828400 ms,-1,574.596304 us,-1,70656
488,512,2,512,,265.539400 ms,-1,544.138115 us,-1,70656
489,512,2,512,,268.380000 ms,-1,548.834356 us,-1,70656
490,512,2,512,,300.250600 ms,-1,612.756327 us,-1,70656
491,512,2,512,,275.280300 ms,-1,560.652342 us,-1,70656
492,512,2,512,,291.002500 ms,-1,591.468496 us,-1,70656
493,512,2,512,,283.783200 ms,-1,575.625152 us,-1,70656
494,512,2,512,,281.679900 ms,-1,570.202227 us,-1,70656
495,512,2,512,,287.267400 ms,-1,580.338182 us,-1,70656
496,512,2,512,,284.936000 ms,-1,574.467742 us,-1,70656
497,512,2,512,,265.727600 ms,-1,534.663179 us,-1,70656
498,512,2,512,,265.816200 ms,-1,533.767470 us,-1,70656
499,512,2,512,,279.501400 ms,-1,560.123046 us,-1,70656
500,512,2,512,,270.996300 ms,-1,541.992600 us,-1,70656
501,512,2,512,,276.997500 ms,-1,552.889222 us,-1,70656
502,512,2,512,,283.459300 ms,-1,564.659960 us,-1,70656
503,512,2,512,,272.057000 ms,-1,540.868787 us,-1,70656
504,512,2,512,,278.468700 ms,-1,552.517262 us,-1,70656
505,512,2,512,,268.795300 ms,-1,532.267921 us,-1,70656
506,512,2,512,,268.724500 ms,-1,531.076087 us,-1,70656
507,512,2,512,,274.899800 ms,-1,542.208679 us,-1,70656
508,512,2,512,,281.151300 ms,-1,553.447441 us,-1,70656
509,512,2,512,,273.204900 ms,-1,536.748330 us,-1,70656
510,512,2,512,,280.134200 ms,-1,549.282745 us,-1,70656
511,512,2,512,,351.902300 ms,-1,688.654207 us,-1,70656
512,512,2,512,,274.648400 ms,-1,536.422656 us,-1,70656
513,768,3,768,,265.097600 ms,-1,516.759454 us,-1,70656
514,768,3,768,,271.971800 ms,-1,529.128016 us,-1,70656
515,768,3,768,,278.107100 ms,-1,540.013786 us,-1,70656
516,768,3,768,,265.465200 ms,-1,514.467442 us,-1,70656
517,768,3,768,,264.341000 ms,-1,511.297872 us,-1,70656
518,768,3,768,,270.677100 ms,-1,522.542664 us,-1,70656
519,768,3,768,,240.957000 ms,-1,464.271676 us,-1,70656
520,768,3,768,,236.808200 ms,-1,455.400385 us,-1,70656
521,768,3,768,,304.044500 ms,-1,583.578695 us,-1,70656
522,768,3,768,,233.328300 ms,-1,446.989080 us,-1,70656
523,768,3,768,,274.881400 ms,-1,525.585851 us,-1,70656
524,768,3,768,,269.008000 ms,-1,513.374046 us,-1,70656
525,768,3,768,,281.671200 ms,-1,536.516571 us,-1,70656
526,768,3,768,,264.147000 ms,-1,502.180608 us,-1,70656
527,768,3,768,,251.815000 ms,-1,477.827324 us,-1,70656
528,768,3,768,,278.426600 ms,-1,527.323106 us,-1,70656
529,768,3,768,,268.888600 ms,-1,508.296030 us,-1,70656
530,768,3,768,,259.301700 ms,-1,489.248491 us,-1,70656
531,768,3,768,,270.578100 ms,-1,509.563277 us,-1,70656
532,768,3,768,,271.460400 ms,-1,510.263910 us,-1,70656
533,768,3,768,,272.718200 ms,-1,511.666417 us,-1,70656
534,768,3,768,,281.742200 ms,-1,527.607116 us,-1,70656
535,768,3,768,,272.800800 ms,-1,509.908037 us,-1,70656
536,768,3,768,,252.139800 ms,-1,470.410075 us,-1,70656
537,768,3,768,,238.660500 ms,-1,444.432961 us,-1,70656
538,768,3,768,,294.118200 ms,-1,546.688104 us,-1,70656
539,768,3,768,,272.340000 ms,-1,505.269017 us,-1,70656
540,768,3,768,,264.570800 ms,-1,489.945926 us,-1,70656
541,768,3,768,,268.596000 ms,-1,496.480591 us,-1,70656
542,768,3,768,,263.764600 ms,-1,486.650554 us,-1,70656
543,768,3,768,,267.371600 ms,-1,492.397053 us,-1,70656
544,768,3,768,,292.080800 ms,-1,536.913235 us,-1,70656
545,768,3,768,,255.052900 ms,-1,467.986972 us,-1,70656
546,768,3,768,,365.271800 ms,-1,668.995971 us,-1,70656
547,768,3,768,,277.957300 ms,-1,508.148629 us,-1,70656
548,768,3,768,,288.152700 ms,-1,525.826095 us,-1,70656
549,768,3,768,,279.411600 ms,-1,508.946448 us,-1,70656
550,768,3,768,,305.878600 ms,-1,556.142909 us,-1,70656
551,768,3,768,,269.859300 ms,-1,489.762795 us,-1,70656
552,768,3,768,,277.191000 ms,-1,502.157609 us,-1,70656
553,768,3,768,,234.475600 ms,-1,424.006510 us,-1,70656
554,768,3,768,,276.636400 ms,-1,499.343682 us,-1,70656
555,768,3,768,,228.491500 ms,-1,411.696396 us,-1,70656
556,768,3,768,,264.051300 ms,-1,474.912410 us,-1,70656
557,768,3,768,,252.540100 ms,-1,453.393357 us,-1,70656
558,768,3,768,,227.865000 ms,-1,408.360215 us,-1,70656
559,768,3,768,,240.551400 ms,-1,430.324508 us,-1,70656
560,768,3,768,,261.713400 ms,-1,467.345357 us,-1,70656
561,768,3,768,,257.491100 ms,-1,458.985918 us,-1,70656
562,768,3,768,,229.718500 ms,-1,408.751779 us,-1,70656
563,768,3,768,,249.728400 ms,-1,443.567318 us,-1,70656
564,768,3,768,,284.588900 ms,-1,504.590248 us,-1,70656
565,768,3,768,,280.353600 ms,-1,496.201062 us,-1,70656
566,768,3,768,,266.084000 ms,-1,470.113074 us,-1,70656
567,768,3,768,,286.539100 ms,-1,505.359965 us,-1,70656
568,768,3,768,,241.140200 ms,-1,424.542606 us,-1,70656
569,768,3,768,,268.127300 ms,-1,471.225483 us,-1,70656
570,768,3,768,,267.342500 ms,-1,469.021930 us,-1,70656
571,768,3,768,,273.510600 ms,-1,479.002802 us,-1,70656
572,768,3,768,,269.664200 ms,-1,471.440909 us,-1,70656
573,768,3,768,,267.920400 ms,-1,467.574869 us,-1,70656
574,768,3,768,,267.018700 ms,-1,465.189373 us,-1,70656
575,768,3,768,,265.312500 ms,-1,461.413043 us,-1,70656
576,768,3,768,,286.806300 ms,-1,497.927604 us,-1,70656
577,768,3,768,,279.654400 ms,-1,484.669671 us,-1,70656
578,768,3,768,,267.705000 ms,-1,463.157439 us,-1,70656
579,768,3,768,,268.638700 ms,-1,463.970121 us,-1,70656
580,768,3,768,,265.147700 ms,-1,457.151207 us,-1,70656
581,768,3,768,,264.143100 ms,-1,454.635284 us,-1,70656
582,768,3,768,,278.250100 ms,-1,478.092955 us,-1,70656
583,768,3,768,,328.077300 ms,-1,562.739794 us,-1,70656
584,768,3,768,,237.507300 ms,-1,406.690582 us,-1,70656
585,768,3,768,,227.584500 ms,-1,389.033333 us,-1,70656
586,768,3,768,,227.197200 ms,-1,387.708532 us,-1,70656
587,768,3,768,,242.299700 ms,-1,412.776320 us,-1,70656
588,768,3,768,,270.591400 ms,-1,460.189456 us,-1,70656
589,768,3,768,,269.369700 ms,-1,457.333956 us,-1,70656
590,768,3,768,,269.557400 ms,-1,456.876949 us,-1,70656
591,768,3,768,,253.710300 ms,-1,429.289848 us,-1,70656
592,768,3,768,,264.647400 ms,-1,447.039527 us,-1,70656
593,768,3,768,,243.498400 ms,-1,410.621248 us,-1,70656
594,768,3,768,,235.903800 ms,-1,397.144444 us,-1,70656
595,768,3,768,,276.873500 ms,-1,465.333613 us,-1,70656
596,768,3,768,,264.992700 ms,-1,444.618624 us,-1,70656
597,768,3,768,,282.130300 ms,-1,472.580067 us,-1,70656
598,768,3,768,,269.161000 ms,-1,450.102007 us,-1,70656
599,768,3,768,,263.947000 ms,-1,440.646077 us,-1,70656
600,768,3,768,,266.977100 ms,-1,444.961833 us,-1,70656
601,768,3,768,,247.144100 ms,-1,411.221464 us,-1,70656
602,768,3,768,,232.951300 ms,-1,386.962292 us,-1,70656
603,768,3,768,,271.168700 ms,-1,449.699337 us,-1,70656
604,768,3,768,,293.270200 ms,-1,485.546689 us,-1,70656
605,768,3,768,,239.267900 ms,-1,395.484132 us,-1,70656
606,768,3,768,,289.716700 ms,-1,478.080363 us,-1,70656
607,768,3,768,,247.827300 ms,-1,408.282208 us,-1,70656
608,768,3,768,,242.061500 ms,-1,398.127467 us,-1,70656
609,768,3,768,,278.963900 ms,-1,458.068801 us,-1,70656
610,768,3,768,,242.617900 ms,-1,397.734262 us,-1,70656
611,768,3,768,,265.077400 ms,-1,433.841899 us,-1,70656
612,768,3,768,,244.020100 ms,-1,398.725654 us,-1,70656
613,768,3,768,,226.888400 ms,-1,370.127896 us,-1,70656
614,768,3,768,,306.730100 ms,-1,499.560423 us,-1,70656
615,768,3,768,,233.664800 ms,-1,379.942764 us,-1,70656
616,768,3,768,,237.641400 ms,-1,385.781494 us,-1,70656
617,768,3,768,,271.374600 ms,-1,439.829173 us,-1,70656
618,768,3,768,,355.551800 ms,-1,575.326537 us,-1,70656
619,768,3,768,,265.257400 ms,-1,428.525687 us,-1,70656
620,768,3,768,,270.070400 ms,-1,435.597419 us,-1,70656
621,768,3,768,,277.212500 ms,-1,446.396940 us,-1,70656
622,768,3,768,,271.265400 ms,-1,436.118006 us,-1,70656
623,768,3,768,,236.196100 ms,-1,379.126966 us,-1,70656
624,768,3,768,,276.026300 ms,-1,442.349840 us,-1,70656
625,768,3,768,,240.640400 ms,-1,385.024640 us,-1,70656
626,768,3,768,,239.865600 ms,-1,383.171885 us,-1,70656
627,768,3,768,,226.454300 ms,-1,361.171132 us,-1,70656
628,768,3,768,,295.041400 ms,-1,469.811146 us,-1,70656
629,768,3,768,,272.568100 ms,-1,433.335612 us,-1,70656
630,768,3,768,,265.679100 ms,-1,421.712857 us,-1,70656
631,768,3,768,,281.122300 ms,-1,445.518700 us,-1,70656
632,768,3,768,,277.648700 ms,-1,439.317563 us,-1,70656
633,768,3,768,,264.996400 ms,-1,418.635703 us,-1,70656
634,768,3,768,,277.187200 ms,-1,437.203785 us,-1,70656
635,768,3,768,,268.413800 ms,-1,422.698898 us,-1,70656
636,768,3,768,,265.572200 ms,-1,417.566352 us,-1,70656
637,768,3,768,,341.431900 ms,-1,535.999843 us,-1,70656
638,768,3,768,,270.095400 ms,-1,423.347022 us,-1,70656
639,768,3,768,,291.329800 ms,-1,455.915180 us,-1,70656
640,768,3,768,,288.764800 ms,-1,451.195000 us,-1,70656
641,768,3,768,,281.784500 ms,-1,439.601404 us,-1,70656
642,768,3,768,,238.667400 ms,-1,371.756075 us,-1,70656
643,768,3,768,,274.827300 ms,-1,427.414152 us,-1,70656
644,768,3,768,,274.689200 ms,-1,426.536025 us,-1,70656
645,768,3,768,,241.938300 ms,-1,375.098140 us,-1,70656
646,768,3,768,,283.190000 ms,-1,438.374613 us,-1,70656
647,768,3,768,,233.664800 ms,-1,361.151159 us,-1,70656
648,768,3,768,,239.629600 ms,-1,369.798765 us,-1,70656
649,768,3,768,,255.043700 ms,-1,392.979507 us,-1,70656
650,768,3,768,,240.779300 ms,-1,370.429692 us,-1,70656
651,768,3,768,,341.251200 ms,-1,524.195392 us,-1,70656
652,768,3,768,,235.856000 ms,-1,361.742331 us,-1,70656
653,768,3,768,,268.790700 ms,-1,411.624349 us,-1,70656
654,768,3,768,,236.472500 ms,-1,361.578746 us,-1,70656
655,768,3,768,,226.094400 ms,-1,345.182290 us,-1,70656
656,768,3,768,,244.282400 ms,-1,372.381707 us,-1,70656
657,768,3,768,,289.007900 ms,-1,439.890259 us,-1,70656
658,768,3,768,,269.298800 ms,-1,409.268693 us,-1,70656
659,768,3,768,,278.178600 ms,-1,422.122307 us,-1,70656
660,768,3,768,,272.494900 ms,-1,412.871061 us,-1,70656
661,768,3,768,,276.501100 ms,-1,418.307262 us,-1,70656
662,768,3,768,,230.580200 ms,-1,348.308459 us,-1,70656
663,768,3,768,,277.256600 ms,-1,418.184917 us,-1,70656
664,768,3,768,,267.235400 ms,-1,402.462952 us,-1,70656
665,768,3,768,,242.599000 ms,-1,364.810526 us,-1,70656
666,768,3,768,,272.439800 ms,-1,409.068769 us,-1,70656
667,768,3,768,,306.733600 ms,-1,459.870465 us,-1,70656
668,768,3,768,,276.332300 ms,-1,413.671108 us,-1,70656
669,768,3,768,,254.647000 ms,-1,380.638266 us,-1,70656
670,768,3,768,,313.389900 ms,-1,467.746119 us,-1,70656
671,768,3,768,,270.490500 ms,-1,403.115499 us,-1,70656
672,768,3,768,,271.524500 ms,-1,404.054315 us,-1,70656
673,768,3,768,,232.441000 ms,-1,345.380386 us,-1,70656
674,768,3,768,,246.645800 ms,-1,365.943323 us,-1,70656
675,768,3,768,,252.299900 ms,-1,373.777630 us,-1,70656
676,768,3,768,,236.527500 ms,-1,349.892751 us,-1,70656
677,768,3,768,,270.934900 ms,-1,400.199261 us,-1,70656
678,768,3,768,,262.982800 ms,-1,387.880236 us,-1,70656
679,768,3,768,,231.457200 ms,-1,340.879529 us,-1,70656
680,768,3,768,,237.723500 ms,-1,349.593382 us,-1,70656
681,768,3,768,,283.659900 ms,-1,416.534361 us,-1,70656
682,768,3,768,,252.827600 ms,-1,370.714956 us,-1,70656
683,768,3,768,,274.701200 ms,-1,402.197950 us,-1,70656
684,768,3,768,,367.469400 ms,-1,537.235965 us,-1,70656
685,768,3,768,,231.422300 ms,-1,337.842774 us,-1,70656
686,768,3,768,,276.138600 ms,-1,402.534402 us,-1,70656
687,768,3,768,,267.271200 ms,-1,389.041048 us,-1,70656
688,768,3,768,,233.529300 ms,-1,339.432122 us,-1,70656
689,768,3,768,,253.742100 ms,-1,368.275907 us,-1,70656
690,768,3,768,,230.615100 ms,-1,334.224783 us,-1,70656
691,768,3,768,,242.659300 ms,-1,351.171201 us,-1,70656
692,768,3,768,,262.444700 ms,-1,379.255347 us,-1,70656
693,768,3,768,,268.774600 ms,-1,387.842136 us,-1,70656
694,768,3,768,,281.077300 ms,-1,405.010519 us,-1,70656
695,768,3,768,,265.648100 ms,-1,382.227482 us,-1,70656
696,768,3,768,,248.320000 ms,-1,356.781609 us,-1,70656
697,768,3,768,,279.767300 ms,-1,401.387805 us,-1,70656
698,768,3,768,,265.191900 ms,-1,379.931089 us,-1,70656
699,768,3,768,,264.477900 ms,-1,378.366094 us,-1,70656
700,768,3,768,,265.677800 ms,-1,379.539714 us,-1,70656
701,768,3,768,,328.599900 ms,-1,468.758773 us,-1,70656
702,768,3,768,,301.965700 ms,-1,430.150570 us,-1,70656
703,768,3,768,,322.312500 ms,-1,458.481508 us,-1,70656
704,768,3,768,,263.616000 ms,-1,374.454545 us,-1,70656
705,768,3,768,,289.905100 ms,-1,411.212908 us,-1,70656
706,768,3,768,,293.160800 ms,-1,415.241926 us,-1,70656
707,768,3,768,,276.563700 ms,-1,391.179208 us,-1,70656
708,768,3,768,,232.940200 ms,-1,329.011582 us,-1,70656
709,768,3,768,,265.741900 ms,-1,374.812271 us,-1,70656
710,768,3,768,,276.543300 ms,-1,389.497606 us,-1,70656
711,768,3,768,,243.084300 ms,-1,341.890717 us,-1,70656
712,768,3,768,,270.574300 ms,-1,380.020084 us,-1,70656
713,768,3,768,,262.417500 ms,-1,368.046985 us,-1,70656
714,768,3,768,,267.663900 ms,-1,374.879412 us,-1,70656
715,768,3,768,,355.645200 ms,-1,497.405874 us,-1,70656
716,768,3,768,,270.964100 ms,-1,378.441480 us,-1,70656
717,768,3,768,,306.838800 ms,-1,427.948117 us,-1,70656
718,768,3,768,,264.119000 ms,-1,367.853760 us,-1,70656
719,768,3,768,,308.210700 ms,-1,428.665786 us,-1,70656
720,768,3,768,,257.843100 ms,-1,358.115417 us,-1,70656
721,768,3,768,,235.541300 ms,-1,326.686963 us,-1,70656
722,768,3,768,,239.736500 ms,-1,332.045014 us,-1,70656
723,768,3,768,,242.875500 ms,-1,335.927386 us,-1,70656
724,768,3,768,,238.447800 ms,-1,329.347790 us,-1,70656
725,768,3,768,,243.223700 ms,-1,335.480966 us,-1,70656
726,768,3,768,,247.319000 ms,-1,340.659780 us,-1,70656
727,768,3,768,,268.590300 ms,-1,369.450206 us,-1,70656
728,768,3,768,,276.680900 ms,-1,380.056181 us,-1,70656
729,768,3,768,,267.510900 ms,-1,366.955967 us,-1,70656
730,768,3,768,,280.289000 ms,-1,383.957534 us,-1,70656
731,768,3,768,,246.729900 ms,-1,337.523803 us,-1,70656
732,768,3,768,,266.291400 ms,-1,363.786066 us,-1,70656
733,768,3,768,,272.775100 ms,-1,372.135198 us,-1,70656
734,768,3,768,,276.123300 ms,-1,376.189782 us,-1,70656
735,768,3,768,,265.024900 ms,-1,360.578095 us,-1,70656
736,768,3,768,,284.800100 ms,-1,386.956658 us,-1,70656
737,768,3,768,,269.491300 ms,-1,365.659837 us,-1,70656
738,768,3,768,,279.952000 ms,-1,379.338753 us,-1,70656
739,768,3,768,,268.110400 ms,-1,362.801624 us,-1,70656
740,768,3,768,,230.231800 ms,-1,311.124054 us,-1,70656
741,768,3,768,,267.936100 ms,-1,361.587179 us,-1,70656
742,768,3,768,,265.263400 ms,-1,357.497844 us,-1,70656
743,768,3,768,,279.603600 ms,-1,376.317093 us,-1,70656
744,768,3,768,,273.642400 ms,-1,367.798925 us,-1,70656
745,768,3,768,,269.377800 ms,-1,361.580940 us,-1,70656
746,768,3,768,,349.957800 ms,-1,469.112332 us,-1,70656
747,768,3,768,,269.827800 ms,-1,361.215261 us,-1,70656
748,768,3,768,,266.826800 ms,-1,356.720321 us,-1,70656
749,768,3,768,,284.151100 ms,-1,379.373965 us,-1,70656
750,768,3,768,,286.206800 ms,-1,381.609067 us,-1,70656
751,768,3,768,,280.159500 ms,-1,373.048602 us,-1,70656
752,768,3,768,,305.576700 ms,-1,406.351995 us,-1,70656
753,768,3,768,,234.949900 ms,-1,312.018459 us,-1,70656
754,768,3,768,,274.338000 ms,-1,363.843501 us,-1,70656
755,768,3,768,,228.239200 ms,-1,302.303576 us,-1,70656
756,768,3,768,,235.484500 ms,-1,311.487434 us,-1,70656
757,768,3,768,,239.584800 ms,-1,316.492470 us,-1,70656
758,768,3,768,,233.141700 ms,-1,307.574802 us,-1,70656
759,768,3,768,,237.549900 ms,-1,312.977470 us,-1,70656
760,768,3,768,,250.841900 ms,-1,330.055132 us,-1,70656
761,768,3,768,,230.157200 ms,-1,302.440473 us,-1,70656
762,768,3,768,,239.638500 ms,-1,314.486220 us,-1,70656
763,768,3,768,,290.688200 ms,-1,380.980603 us,-1,70656
764,768,3,768,,278.553400 ms,-1,364.598691 us,-1,70656
765,768,3,768,,285.505500 ms,-1,373.209804 us,-1,70656
766,768,3,768,,286.408800 ms,-1,373.901828 us,-1,70656
767,768,3,768,,277.241600 ms,-1,361.462321 us,-1,70656
768,768,3,768,,263.615200 ms,-1,343.248958 us,-1,70656
769,1024,4,1024,,303.522100 ms,-1,394.697139 us,-1,70656
770,1024,4,1024,,269.867900 ms,-1,350.477792 us,-1,70656
771,1024,4,1024,,271.858400 ms,-1,352.604929 us,-1,70656
772,1024,4,1024,,267.490100 ms,-1,346.489767 us,-1,70656
773,1024,4,1024,,277.381300 ms,-1,358.837387 us,-1,70656
774,1024,4,1024,,271.594100 ms,-1,350.896770 us,-1,70656
775,1024,4,1024,,274.898600 ms,-1,354.707871 us,-1,70656
776,1024,4,1024,,279.146100 ms,-1,359.724356 us,-1,70656
777,1024,4,1024,,271.262700 ms,-1,349.115444 us,-1,70656
778,1024,4,1024,,335.920300 ms,-1,431.774165 us,-1,70656
779,1024,4,1024,,276.437100 ms,-1,354.861489 us,-1,70656
780,1024,4,1024,,282.268300 ms,-1,361.882436 us,-1,70656
781,1024,4,1024,,231.161400 ms,-1,295.981306 us,-1,70656
782,1024,4,1024,,274.620300 ms,-1,351.176854 us,-1,70656
783,1024,4,1024,,268.241200 ms,-1,342.581354 us,-1,70656
784,1024,4,1024,,266.942800 ms,-1,340.488265 us,-1,70656
785,1024,4,1024,,271.882800 ms,-1,346.347516 us,-1,70656
786,1024,4,1024,,270.253300 ms,-1,343.833715 us,-1,70656
787,1024,4,1024,,267.540300 ms,-1,339.949555 us,-1,70656
788,1024,4,1024,,292.709800 ms,-1,371.459137 us,-1,70656
789,1024,4,1024,,269.299000 ms,-1,341.316857 us,-1,70656
790,1024,4,1024,,264.835800 ms,-1,335.235190 us,-1,70656
791,1024,4,1024,,253.297000 ms,-1,320.223767 us,-1,70656
792,1024,4,1024,,278.014400 ms,-1,351.028283 us,-1,70656
793,1024,4,1024,,262.134700 ms,-1,330.560782 us,-1,70656
794,1024,4,1024,,266.210000 ms,-1,335.277078 us,-1,70656
795,1024,4,1024,,283.492600 ms,-1,356.594465 us,-1,70656
796,1024,4,1024,,267.502000 ms,-1,336.057789 us,-1,70656
797,1024,4,1024,,226.606600 ms,-1,284.324467 us,-1,70656
798,1024,4,1024,,226.758800 ms,-1,284.158897 us,-1,70656
799,1024,4,1024,,276.019900 ms,-1,345.456696 us,-1,70656
800,1024,4,1024,,282.915500 ms,-1,353.644375 us,-1,70656
801,1024,4,1024,,285.499500 ms,-1,356.428839 us,-1,70656
802,1024,4,1024,,296.610100 ms,-1,369.838030 us,-1,70656
803,1024,4,1024,,276.139500 ms,-1,343.884807 us,-1,70656
804,1024,4,1024,,267.217900 ms,-1,332.360572 us,-1,70656
805,1024,4,1024,,271.490500 ms,-1,337.255280 us,-1,70656
806,1024,4,1024,,293.300000 ms,-1,363.895782 us,-1,70656
807,1024,4,1024,,263.797000 ms,-1,326.885998 us,-1,70656
808,1024,4,1024,,365.883200 ms,-1,452.825743 us,-1,70656
809,1024,4,1024,,266.991100 ms,-1,330.026082 us,-1,70656
810,1024,4,1024,,280.190600 ms,-1,345.914321 us,-1,70656
811,1024,4,1024,,281.844600 ms,-1,347.527250 us,-1,70656
812,1024,4,1024,,242.915600 ms,-1,299.157143 us,-1,70656
813,1024,4,1024,,263.253100 ms,-1,323.804551 us,-1,70656
814,1024,4,1024,,267.958600 ms,-1,329.187469 us,-1,70656
815,1024,4,1024,,271.527200 ms,-1,333.162209 us,-1,70656
816,1024,4,1024,,288.366400 ms,-1,353.390196 us,-1,70656
817,1024,4,1024,,274.984900 ms,-1,336.578825 us,-1,70656
818,1024,4,1024,,291.392100 ms,-1,356.225061 us,-1,70656
819,1024,4,1024,,285.684300 ms,-1,348.820879 us,-1,70656
820,1024,4,1024,,283.089700 ms,-1,345.231341 us,-1,70656
821,1024,4,1024,,283.441400 ms,-1,345.239220 us,-1,70656
822,1024,4,1024,,286.458300 ms,-1,348.489416 us,-1,70656
823,1024,4,1024,,267.898100 ms,-1,325.514095 us,-1,70656
824,1024,4,1024,,276.967600 ms,-1,336.125728 us,-1,70656
825,1024,4,1024,,283.371400 ms,-1,343.480485 us,-1,70656
